timestamp,nucleusId,rootId,coord,groupId,subIndex,subCount,kind,pointA,pointB,identified,path,reporterName,reporterEmail,comment,holeLengthUm,holeWidthUm,holeDirection,throughHole
2026-08-07T00:00:00.000Z,,,"105702, 90904, 11076",bulkimport_astrohole_11986,1,1,nucleoplasmic_reticulum_2,"105648, 91105, 11082","105394, 90716, 11083",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"109860, 89242, 10690",bulkimport_astrohole_11993,1,1,nucleoplasmic_reticulum_2,"109556, 89074, 10662","109264, 89377, 10662",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"112588, 89209, 10655",bulkimport_astrohole_11994,1,1,nucleoplasmic_reticulum_2,"112321, 88911, 10617","112563, 89453, 10617",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,Microtubule"
2026-08-07T00:00:00.000Z,,,"87267, 93367, 9957",bulkimport_astrohole_11999,1,1,nucleoplasmic_reticulum_2,"87071, 93270, 9953","87219, 93682, 9968",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"85502, 93466, 9828",bulkimport_astrohole_12001,1,1,nucleoplasmic_reticulum_2,"85392, 93642, 9810","85767, 93383, 9857",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER"
2026-08-07T00:00:00.000Z,,,"102959, 92147, 9251",bulkimport_astrohole_12008,1,1,nucleoplasmic_reticulum_2,"102976, 92199, 9260","102674, 91868, 9260",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"65317, 93510, 8497",bulkimport_astrohole_12018,1,1,nucleoplasmic_reticulum_2,"65385, 93752, 8485","65346, 93428, 8485",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER,Microtubule"
2026-08-07T00:00:00.000Z,149553,,"124828, 89833, 21727",bulkimport_astrohole_12023,1,1,nucleoplasmic_reticulum_2,"124954, 90080, 21760","124742, 89533, 21733",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Internal / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER,Microtubule"
2026-08-07T00:00:00.000Z,149469,,"121203, 89632, 21645",bulkimport_astrohole_12024,1,1,nucleoplasmic_reticulum_2,"121561, 89608, 21613","121374, 89275, 21623",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,417129,,"245966, 76063, 22934",bulkimport_astrohole_12034,1,1,nucleoplasmic_reticulum_2,"246063, 76245, 22920","246216, 75904, 22934",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus / Lots of smooth ER,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,419025,,"246194, 80734, 19449",bulkimport_astrohole_12058,1,1,nucleoplasmic_reticulum_2,"246677, 81067, 19418","246314, 80616, 19416",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Internal / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,419028,,"248440, 81963, 19258",bulkimport_astrohole_12059,1,1,nucleoplasmic_reticulum_2,"248189, 82347, 19277","247724, 81896, 19310",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,387562,,"242501, 82451, 19196",bulkimport_astrohole_12060,1,1,nucleoplasmic_reticulum_2,"242388, 82275, 19214","242509, 82740, 19189",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,100456,,"101965, 93067, 20753",bulkimport_astrohole_12069,1,1,nucleoplasmic_reticulum_2,"102350, 93165, 20776","102167, 92811, 20776",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,100703,,"114178, 92574, 20424",bulkimport_astrohole_12073,1,1,nucleoplasmic_reticulum_2,"113656, 92835, 20418","113662, 92404, 20418",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,61750,,"90252, 95632, 20224",bulkimport_astrohole_12074,1,1,nucleoplasmic_reticulum_2,"89695, 95598, 20244","89925, 95817, 20228",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,148751,,"128946, 92225, 20015",bulkimport_astrohole_12077,1,1,nucleoplasmic_reticulum_2,"129393, 92286, 20025","129109, 91972, 20025",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,148513,,"121310, 92703, 19553",bulkimport_astrohole_12080,1,1,nucleoplasmic_reticulum_2,"121478, 93232, 19537","121248, 92888, 19527",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,151756,,"114870, 94894, 19465",bulkimport_astrohole_12082,1,1,nucleoplasmic_reticulum_2,"115130, 94780, 19500","114793, 94600, 19477",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,104726,,"107204, 96553, 18844",bulkimport_astrohole_12086,1,1,nucleoplasmic_reticulum_2,"107458, 96781, 18869","107280, 96294, 18849",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER"
2026-08-07T00:00:00.000Z,183937,,"141652, 91373, 18846",bulkimport_astrohole_12088,1,1,nucleoplasmic_reticulum_2,"141747, 91618, 18846","141608, 91129, 18846",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,,,"162731, 85316, 21803",bulkimport_astrohole_12103,1,1,nucleoplasmic_reticulum_2,"162228, 85556, 21775","162288, 85262, 21775",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,185120,,"142316, 90369, 22067",bulkimport_astrohole_12107,1,1,nucleoplasmic_reticulum_2,"142217, 90140, 22136","141844, 90485, 22104",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in subpial space / Hole in center of nucleus / Hole bifurcates,,,,"GFAP,ER"
2026-08-07T00:00:00.000Z,149943,,"130734, 90682, 22182",bulkimport_astrohole_12108,1,1,nucleoplasmic_reticulum_2,"129990, 90819, 22182","130169, 90648, 22161",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER"
2026-08-07T00:00:00.000Z,185015,,"138195, 87566, 22493",bulkimport_astrohole_12113,1,1,nucleoplasmic_reticulum_2,"137648, 87463, 22476","137775, 87614, 22452",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus / Hole going in and out on one side,,,,GFAP
2026-08-07T00:00:00.000Z,219358,,"163584, 83456, 22762",bulkimport_astrohole_12115,1,1,nucleoplasmic_reticulum_2,"163642, 83648, 22767","163525, 83330, 22767",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,219620,,"158773, 83699, 23944",bulkimport_astrohole_12122,1,1,nucleoplasmic_reticulum_2,"158374, 83748, 23970","158450, 83408, 23958",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,219444,,"154238, 84942, 24035",bulkimport_astrohole_12123,1,1,nucleoplasmic_reticulum_2,"154255, 85276, 24002","154264, 84776, 24002",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,NO PC! / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,252818,,"179669, 81336, 24028",bulkimport_astrohole_12126,1,1,nucleoplasmic_reticulum_2,"179798, 81612, 24041","179610, 81131, 24027",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER,Microtubule"
2026-08-07T00:00:00.000Z,252892,,"168341, 82437, 24251",bulkimport_astrohole_12128,1,1,nucleoplasmic_reticulum_2,"168361, 82679, 24261","168307, 82250, 24250",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,219372,,"147562, 83601, 24136",bulkimport_astrohole_12130,1,1,nucleoplasmic_reticulum_2,"147272, 83765, 24121","147234, 83413, 24130",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,186413,,"142708, 82565, 24978",bulkimport_astrohole_12136,1,1,nucleoplasmic_reticulum_2,"142467, 82481, 24939","142773, 83065, 24969",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,Mitochondria,ER,Microtubule"
2026-08-07T00:00:00.000Z,220054,,"159871, 82769, 25562",bulkimport_astrohole_12142,1,1,nucleoplasmic_reticulum_2,"160245, 83165, 25583","160035, 82646, 25567",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
2026-08-07T00:00:00.000Z,217731,,"160895, 87691, 19764",bulkimport_astrohole_12160,1,1,nucleoplasmic_reticulum_2,"160982, 88025, 19785","160882, 87560, 19771",Astrocyte,Bulk import from All own data.xlsx,Søren Grubb (bulk import from All own data.xlsx),,Tip in neuropil / Hole in center of nucleus,,,,"GFAP,ER,Microtubule"
